"LocID" "SeriesID" "DateFormtd" "year" "TFR" "births"
4 1552111474172 1979-06-23 1978.97397260274 7.62817391464417 626555.408812583
4 1552111474172 1979-06-23 1977.97397260274 9.18950055591987 740830.055806159
4 1552111474172 1979-06-23 1976.97397260274 8.70050186514961 688138.470186242
4 1552111474172 1979-06-23 1975.97397260274 8.33368344366144 646409.117410646
4 1552111474172 1979-06-23 1974.97397260274 8.06377218443609 613199.873894208
4 1552111474172 1979-06-23 1973.97397260274 7.59444644323763 565657.876976958
4 1552111474172 1979-06-23 1972.97397260274 7.46972814026088 544585.799268062
4 1552111474172 1979-06-23 1971.97397260274 7.40372414645412 528012.359518266
4 1552111474172 1979-06-23 1970.97397260274 7.38724831009755 515103.05688347
4 1552111474172 1979-06-23 1969.97397260274 7.41405265083286 505208.663026823
4 1552111474172 1979-06-23 1968.97397260274 7.49596733696285 499018.114190519
4 1552111474172 1979-06-23 1967.97397260274 7.64506794335533 497257.151670317
4 1552111474172 1979-06-23 1966.97397260274 7.73681301018109 491342.281162107
4 1552111474172 1979-06-23 1965.97397260274 7.65521914415368 474465.245243331
4 1552111474172 1979-06-23 1964.97397260274 7.46269283625735 451111.134894666
4 120254234171190 1979-06-23 1978.97397260274 7.62817391464417 626555.408812583
4 120254234171190 1979-06-23 1977.97397260274 9.18950055591987 740830.055806159
4 120254234171190 1979-06-23 1976.97397260274 8.70050186514961 688138.470186242
4 120254234171190 1979-06-23 1975.97397260274 8.33368344366144 646409.117410646
4 120254234171190 1979-06-23 1974.97397260274 8.06377218443609 613199.873894208
4 120254234171190 1979-06-23 1973.97397260274 7.59444644323763 565657.876976958
4 120254234171190 1979-06-23 1972.97397260274 7.46972814026088 544585.799268062
4 120254234171190 1979-06-23 1971.97397260274 7.40372414645412 528012.359518266
4 120254234171190 1979-06-23 1970.97397260274 7.38724831009755 515103.05688347
4 120254234171190 1979-06-23 1969.97397260274 7.41405265083286 505208.663026823
4 120254234171190 1979-06-23 1968.97397260274 7.49596733696285 499018.114190519
4 120254234171190 1979-06-23 1967.97397260274 7.64506794335533 497257.151670317
4 120254234171190 1979-06-23 1966.97397260274 7.73681301018109 491342.281162107
4 120254234171190 1979-06-23 1965.97397260274 7.65521914415368 474465.245243331
4 120254234171190 1979-06-23 1964.97397260274 7.46269283625735 451111.134894666
8 152176522113 1950-09-03 1950.17123287671 6.05145343743324 46620.2627171306
8 152176522113 1950-09-03 1949.17123287671 5.88664467047536 44381.6783200762
8 152176522113 1950-09-03 1948.17123287671 5.76668558738918 42528.1037735178
8 152176522113 1950-09-03 1947.17123287671 5.69070140376246 41031.0858574523
8 152176522113 1950-09-03 1946.17123287671 5.65502625645587 39843.0824504803
8 152176522113 1950-09-03 1945.17123287671 5.73330214823579 39509.9854513469
8 152176522113 1950-09-03 1944.17123287671 5.74805377838054 38783.9856204919
8 152176522113 1950-09-03 1943.17123287671 5.7885735511727 38223.89333446
8 152176522113 1950-09-03 1942.17123287671 5.84886974808358 37779.8749960454
8 152176522113 1950-09-03 1941.17123287671 5.92235106795576 37401.7614060188
8 152176522113 1950-09-03 1940.17123287671 6.00975585123035 37139.3138918242
8 152176522113 1950-09-03 1939.17123287671 6.11986985050247 37042.2708907104
8 152176522113 1950-09-03 1938.17123287671 6.16956553650723 36559.2248637564
8 152176522113 1950-09-03 1937.17123287671 6.1109860741057 35435.6974269729
8 152176522113 1950-09-03 1936.17123287671 5.98010018960619 33916.9592331552
8 691281248196 2011-01-10 2010.52465753425 1.75161110080854 34837.0981381502
8 691281248196 2011-01-10 2009.52465753425 1.70879364443046 33335.6756428181
8 691281248196 2011-01-10 2008.52465753425 1.69658799458668 32453.4492365987
8 691281248196 2011-01-10 2007.52465753425 1.72166913271868 32271.8447389501
8 691281248196 2011-01-10 2006.52465753425 1.78048679934252 32696.3317598092
8 691281248196 2011-01-10 2005.52465753425 1.85223246405025 33637.2224254991
8 691281248196 2011-01-10 2004.52465753425 1.93098862897618 35015.333265493
8 691281248196 2011-01-10 2003.52465753425 2.02978775049641 36750.7539326758
